plot,year,range,column,type,rep,treatment,species,accession,date,mean_tgi,median_tgi,q1_tgi,q3_tgi,var_tgi,sd_tgi
6903,2021,69,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-30,07-16-2021,11.955569236719958,7.329999999999998,3.769999999999996,17.790000000000006,129.72671875797056,11.389763770946725
6904,2021,69,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-36,07-16-2021,14.066410563029395,8.89,4.989999999999995,22.150000000000006,147.48984601567554,12.144539761377354
6905,2021,69,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-38,07-16-2021,13.26484735076829,7.890000000000001,2.150000000000002,22.489999999999995,179.32965104247893,13.391402131310931
6906,2021,69,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-146,07-16-2021,13.913535369880911,8.129999999999995,3.280000000000001,22.82999999999999,180.51958129442443,13.435757563100951
6907,2021,69,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-52,07-16-2021,12.637357007839855,7.280000000000001,2.8900000000000006,20.319999999999993,158.89122480784337,12.605206258044467
6908,2021,69,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-168,07-16-2021,12.939461547855627,7.300000000000008,3.719999999999999,19.96,154.97201084326122,12.448775475654672
6909,2021,69,09,check,1,WL,sorghum bicolor,BTx642,07-16-2021,14.057799524271395,8.64,3.4000000000000057,23.56000000000001,168.56256419051476,12.983164644666367
6910,2021,69,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-250,07-16-2021,13.578063717998257,8.469999999999999,4.689999999999998,20.49000000000001,143.36844605154909,11.97365633595474
6911,2021,69,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-132,07-16-2021,13.911845521191168,8.079999999999998,5.640000000000001,20.659999999999997,143.64660606556262,11.98526620753843
6912,2021,69,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-218,07-16-2021,15.155241641211923,9.52000000000001,5.420000000000002,23.27000000000001,170.06321343661494,13.04082870973371
6913,2021,69,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-98,07-16-2021,10.802875928372393,5.640000000000001,3.9099999999999966,10.739999999999995,154.6739277421137,12.436797326567387
6914,2021,69,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-75,07-16-2021,14.79262144461285,7.93,5.4199999999999875,23.560000000000002,170.55307757725433,13.059597144523805
6915,2021,69,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-234,07-16-2021,16.20027959847825,9.25,5.639999999999986,26.460000000000008,201.5289527556241,14.196089347268286
6916,2021,69,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-46,07-16-2021,11.198423404753752,5.859999999999999,3.469999999999999,14.709999999999994,139.09965679689955,11.794051754884729
6917,2021,69,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-66,07-16-2021,12.20587155638441,6.079999999999998,1.740000000000009,20.540000000000006,173.555558190249,13.174048663575256
6918,2021,69,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-54,07-16-2021,9.851301573383994,3.8599999999999994,1.4000000000000057,15.219999999999999,143.80880802177904,11.992031021548396
6919,2021,69,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-233,07-16-2021,13.30284389009721,6.909999999999997,2.6200000000000045,21.42,193.89626070045426,13.924663755382184
6920,2021,69,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-52,07-16-2021,13.250903541914889,7.07,3.0799999999999983,22.22,171.19541726655618,13.084166663053333
6921,2021,69,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-222,07-16-2021,12.578456797648558,6.570000000000007,2.739999999999995,20.10000000000001,171.5066715156102,13.096055570881264
6922,2021,69,22,check,2,WL,sorghum bicolor,BTx642,07-16-2021,11.876660796175795,6.13000000000001,3.9099999999999966,17.22,145.5510759876248,12.064455063848712
6923,2021,69,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-14,07-16-2021,12.35051517294466,6.540000000000006,2.759999999999998,20.659999999999997,150.1855053688315,12.255019598875863
6924,2021,69,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-69,07-16-2021,10.648682956123562,4.469999999999999,1.4000000000000057,16.540000000000006,158.74328374600947,12.599336639125468
6925,2021,69,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-201,07-16-2021,14.591062030223911,10.39,2.910000000000011,24.22,177.7622523090726,13.332751115545232
6926,2021,69,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-105,07-16-2021,12.709577954477057,7.880000000000003,2.0600000000000023,21.150000000000006,160.87667430035955,12.683716896097907
6927,2021,69,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-27,07-16-2021,13.87123254327112,7.840000000000003,2.280000000000001,23.319999999999993,195.24751257562912,13.973099605156657
6928,2021,69,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-64,07-16-2021,15.6421125433627,10.61999999999999,4.159999999999997,26.269999999999996,181.54557515918754,13.47388493194103
6929,2021,69,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-248,07-16-2021,14.170021474136297,7.879999999999999,2.9399999999999977,24.439999999999998,187.61371188680664,13.697215479315737
6930,2021,69,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-155,07-16-2021,12.241297045159587,6.329999999999998,3.280000000000001,19.489999999999988,150.9539182554799,12.286330544775355
6931,2021,69,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-180,07-16-2021,11.035636960733356,7.77000000000001,4.989999999999995,15.25,78.74505542875629,8.87384107524787
6932,2021,69,32,border,,WL,sorghum bicolor,BTx642,07-16-2021,16.69383752745077,15.32,7.210000000000008,25.200000000000003,112.71443874628032,10.616705644703554
7001,2021,70,01,border,,WL,sorghum bicolor,BTx642,07-16-2021,14.22312746674864,9.5,5.5,22.37000000000001,127.78539454121685,11.304220209338494
7002,2021,70,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-19,07-16-2021,12.022940191094326,7.280000000000001,4.400000000000006,17.1,124.40040530738015,11.153492964420614
7003,2021,70,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-154,07-16-2021,12.690972603229884,8.349999999999994,4.769999999999996,19.250000000000014,115.65324566015926,10.754219900121035
7004,2021,70,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-201,07-16-2021,13.368287773583207,9.009999999999998,5.719999999999999,20.00999999999999,118.75820747511636,10.89762393713035
7005,2021,70,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-77,07-16-2021,15.758519928024624,10.230000000000004,4.5,25.270000000000003,196.88780000062323,14.031671318863738
7006,2021,70,06,check,1,WL,sorghum bicolor,BTx642,07-16-2021,14.09394446393225,9.670000000000002,3.280000000000001,23.319999999999993,160.58104289814597,12.672057563716555
7007,2021,70,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-200,07-16-2021,14.989711678654746,10.639999999999993,4.060000000000002,24.0,170.69561839227907,13.06505332527499
7008,2021,70,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-121,07-16-2021,11.891160997986127,6.449999999999989,2.839999999999989,17.689999999999998,158.37817583377984,12.584839126257428
7009,2021,70,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-64,07-16-2021,11.675542514996645,6.1299999999999955,2.960000000000008,16.950000000000003,148.03825576884375,12.167097261419576
7010,2021,70,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-130,07-16-2021,15.082691964554497,10.080000000000013,4.810000000000002,24.17,160.7979503681443,12.680613170038123
7011,2021,70,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-55,07-16-2021,13.994823953849513,8.469999999999999,5.1299999999999955,21.59,147.49980056995014,12.144949591083124
7012,2021,70,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-123,07-16-2021,13.57916325563605,8.25,5.079999999999998,20.439999999999998,142.68100232839734,11.944915333663833
7013,2021,70,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-21,07-16-2021,15.058985886243892,9.370000000000005,5.590000000000003,23.61,162.16923913671906,12.734568667085629
7014,2021,70,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-115,07-16-2021,16.77077729810626,12.46,6.1000000000000085,26.169999999999998,174.0183272182908,13.191600631397648
7015,2021,70,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-57,07-16-2021,12.349904397246545,7.030000000000001,3.6899999999999977,18.759999999999998,144.87639048039662,12.036460878530558
7016,2021,70,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-224,07-16-2021,10.07762866056383,5.439999999999998,3.0799999999999983,12.86,116.24745769937988,10.781811429411102
7017,2021,70,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-214,07-16-2021,12.883767238285655,7.690000000000012,3.25,20.39,155.05386976349348,12.452062871809373
7018,2021,70,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-44,07-16-2021,6.17700235510476,1.5700000000000074,0.6899999999999977,5.200000000000003,103.69816734672968,10.183229710987064
7019,2021,70,19,check,2,WL,sorghum bicolor,BTx642,07-16-2021,16.391969689051475,14.050000000000004,3.230000000000004,27.680000000000007,187.82322219893936,13.704861261572091
7020,2021,70,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-48,07-16-2021,9.09255285596406,3.980000000000004,1.519999999999996,14.39,110.72301927553669,10.52250061893734
7021,2021,70,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-74,07-16-2021,12.536888334927438,6.299999999999997,2.1299999999999955,21.950000000000003,167.77250754139027,12.952702711843203
7022,2021,70,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-47,07-16-2021,15.31708879245848,10.829999999999998,3.880000000000001,25.33999999999999,179.5794750891382,13.400726662727592
7023,2021,70,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-26,07-16-2021,12.74213692679416,7.519999999999996,2.9599999999999937,21.22,153.89017370955662,12.405247829429149
7024,2021,70,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-15,07-16-2021,13.098301766916789,8.370000000000005,2.6899999999999977,21.390000000000004,159.98354736077786,12.648460276285721
7025,2021,70,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-3,07-16-2021,15.78756855611373,12.100000000000001,3.539999999999999,26.559999999999995,184.60581843877202,13.586972379407122
7026,2021,70,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-55,07-16-2021,13.219061412089651,8.93,2.6199999999999903,22.560000000000002,148.93818965405285,12.204023502683565
7027,2021,70,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-70,07-16-2021,15.108587463857175,10.389999999999999,2.8400000000000034,26.030000000000005,191.54960992068428,13.840144866318571
7028,2021,70,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-207,07-16-2021,13.512927252771503,7.569999999999993,3.6700000000000017,22.439999999999998,161.85815360228395,12.722348588302552
7029,2021,70,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-187,07-16-2021,15.920353956449238,12.64,4.61999999999999,26.439999999999998,164.51488427896527,12.826335574861796
7030,2021,70,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-241,07-16-2021,12.556623625595773,7.1299999999999955,4.329999999999998,19.349999999999994,133.54906102529998,11.556342891473061
7031,2021,70,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-56,07-16-2021,10.84337388169824,8.279999999999987,5.769999999999996,14.400000000000006,61.075697963011834,7.815094238907925
7032,2021,70,32,border,,WL,sorghum bicolor,BTx642,07-16-2021,14.950469759317224,11.840000000000003,6.549999999999997,22.759999999999994,109.95777305451116,10.486075197828365
7101,2021,71,01,border,,WL,sorghum bicolor,BTx642,07-16-2021,15.799046576834082,11.790000000000006,7.550000000000011,24.00999999999999,123.12439244119528,11.09614313359355
7102,2021,71,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-12,07-16-2021,12.448468481905284,8.769999999999996,5.769999999999996,15.939999999999998,111.65382611499953,10.566637408135074
7103,2021,71,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-210,07-16-2021,11.819886150035517,8.670000000000002,4.939999999999998,15.829999999999998,102.36336492489536,10.117478189988619
7104,2021,71,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-227,07-16-2021,15.076576305281353,10.61,5.939999999999998,23.319999999999993,147.4313153692641,12.142129770730673
7105,2021,71,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-217,07-16-2021,9.569324054859708,6.109999999999999,2.5,12.61999999999999,100.2944725046166,10.014712801903837
7106,2021,71,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-91,07-16-2021,14.356180293923954,9.32,4.060000000000002,22.15,170.0483243752379,13.04025783392483
7107,2021,71,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-245,07-16-2021,11.22433458566236,5.890000000000001,3.030000000000001,16.675000000000008,137.92145113103481,11.743996386709032
7108,2021,71,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-177,07-16-2021,14.413063369846293,8.450000000000003,4.570000000000007,22.560000000000002,175.6762382468778,13.254291314396172
7109,2021,71,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-113,07-16-2021,9.88868105917229,5.3999999999999915,2.8900000000000006,13.58999999999999,104.34405464630179,10.214893765786396
7110,2021,71,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-60,07-16-2021,14.025015527858109,8.079999999999998,4.519999999999996,21.849999999999994,164.5619878279074,12.828171647896959
7111,2021,71,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-185,07-16-2021,11.728188474774843,7.13000000000001,5.299999999999997,14.930000000000007,112.02440733451573,10.584158319607456
7112,2021,71,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-152,07-16-2021,13.634134481064098,8.049999999999997,4.910000000000011,20.66000000000001,147.68707807532718,12.152657243390319
7113,2021,71,13,check,1,WL,sorghum bicolor,BTx642,07-16-2021,14.742590125281334,8.690000000000012,5.469999999999999,22.659999999999997,165.45340390603775,12.862869194158733
7114,2021,71,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-187,07-16-2021,13.092500949809164,7.250000000000014,5.0800000000000125,18.490000000000002,145.1636811253549,12.048389150643953
7115,2021,71,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-220,07-16-2021,12.311712134972757,6.640000000000001,4.25,17.17,148.77822980752072,12.197468172023271
7116,2021,71,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-164,07-16-2021,12.595230799187739,6.469999999999999,4.13000000000001,18.879999999999995,157.9015210028112,12.565887195212728
7117,2021,71,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-106,07-16-2021,12.61156503889102,7.0800000000000125,4.030000000000001,19.150000000000006,147.30495124746406,12.136925115014266
7118,2021,71,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-227,07-16-2021,13.262981163247519,7.739999999999995,2.5700000000000074,22.189999999999998,169.3516481933593,13.013517902295263
7119,2021,71,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-125,07-16-2021,16.19729673327423,12.780000000000001,3.8599999999999994,27.560000000000002,182.27109449825502,13.50078125510724
7120,2021,71,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-182,07-16-2021,12.837059036838474,7.640000000000015,3.010000000000005,21.120000000000005,150.56352778321272,12.270433072357827
7121,2021,71,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-96,07-16-2021,8.849520691551522,4.299999999999997,1.9099999999999966,13.509999999999998,93.52343966164997,9.670751763004258
7122,2021,71,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-82,07-16-2021,12.340931051409942,6.680000000000007,3.469999999999999,19.49000000000001,145.9766186820109,12.082078409032565
7123,2021,71,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-78,07-16-2021,13.887354785842604,9.030000000000001,2.9099999999999966,23.72999999999999,165.35100513622163,12.858888176519057
7124,2021,71,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-213,07-16-2021,12.91451069956155,7.519999999999996,2.6899999999999977,20.810000000000016,167.83804564665277,12.955232365598572
7125,2021,71,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-205,07-16-2021,13.000543256646013,7.910000000000007,2.2200000000000024,21.0,173.0542099070479,13.155007028012106
7126,2021,71,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-195,07-16-2021,15.631608610277997,12.64,3.66,25.950000000000003,169.62414962075727,13.023983631007729
7127,2021,71,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-10,07-16-2021,14.771386624086816,10.91000000000001,3.230000000000004,24.879999999999995,169.98656675706283,13.037889658877422
7128,2021,71,28,check,2,WL,sorghum bicolor,BTx642,07-16-2021,14.104961293234123,8.669999999999987,4.790000000000006,22.0,158.00586829569338,12.570038516078357
7129,2021,71,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-151,07-16-2021,14.170510452730122,8.5,4.230000000000004,22.73000000000001,167.97307187688364,12.960442580285738
7130,2021,71,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-80,07-16-2021,12.095257868826426,6.889999999999986,4.060000000000002,18.439999999999998,129.04911022618273,11.359978443033365
7131,2021,71,31,check,2,WL,sorghum bicolor,BTx642,07-16-2021,12.099423442315267,7.990000000000009,4.719999999999999,17.15,108.01322329236983,10.3929410318913
7132,2021,71,32,border,,WL,sorghum bicolor,BTx642,07-16-2021,15.29340800278734,13.569999999999993,5.719999999999999,23.775000000000013,113.15512654142778,10.63743984901573
7201,2021,72,01,border,,WL,sorghum bicolor,BTx642,07-16-2021,15.533879117230038,11.219999999999999,8.990000000000009,22.319999999999993,108.8227084817373,10.43181232968353
7202,2021,72,02,check,1,WL,sorghum bicolor,BTx642,07-16-2021,12.443357404149562,9.549999999999997,6.32,14.569999999999993,99.40416647657383,9.970163813928728
7203,2021,72,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-189,07-16-2021,14.335038172195917,10.060000000000002,6.129999999999988,20.439999999999994,140.58157147270347,11.85670997674749
7204,2021,72,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-88,07-16-2021,14.706712665792157,9.670000000000002,5.719999999999999,21.320000000000007,166.0546334715274,12.886218742188394
7205,2021,72,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-236,07-16-2021,13.230306990569906,8.230000000000004,3.6200000000000045,21.19999999999999,154.02532862255785,12.410694123317915
